Tarih;Sensor Adi;Koordinat X;Koordinat Y;Arac Sayim
28.02.2020;Kemerburgaz Yolu 5;28,89531;41,15865;59282
28.02.2020;Kartal Sahil Yolu;29,167966;40,894727;55232
28.02.2020;Buyukcekmece cikis;28,591204;41,024727;51339
28.02.2020;TEM Kavacik;29,097796;41,078853;236486
28.02.2020;Kirkmerdiven Goleti;28,8909;41,2358;34929
28.02.2020;Avcilar Pelikan;28,714688;40,989787;148378
28.02.2020;camlik;29,132241;41,049296;40836
28.02.2020;Bagdat Cad.;29,070029;40,966026;50913
28.02.2020;Bogazkoy;28,8132;41,1777;37063
28.02.2020;Bogazkoy;28,8133;41,1777;4040
28.02.2020;Viyaduk 1;28,773645;41,245286;10439
28.02.2020;TEM Gaziosmanpasa Toki Konutlari;28,905424;41,090657;208316
28.02.2020;sukru Saracoglu Stadi;29,038589;40,989457;54005
28.02.2020;D100 Halic Kopru cikisi;28,937181;41,038693;122921
28.02.2020;Bakirkoy Sahil;28,876928;40,974686;109864
28.02.2020;Kiziltoprak;29,04159;40,98109;108756
28.02.2020;Rumeli feneri;29,083483;41,219906;35724
28.02.2020;isiklar;28,824137;41,205299;40347
28.02.2020;TEM Ýstoc;28,821302;41,063408;180583
28.02.2020;Gokturk Golet;28,867974;41,195935;57562
28.02.2020;TEM Samandira 3;29,24635;40,975685;146793
28.02.2020;15 Temmuz sehitler Koprusu Anadolu;29,0439;41,035517;176617
28.02.2020;Anadolu Feneri ust Gecit;29,1776;41,1964;36277
28.02.2020;Avcilar;28,721456;40,985862;120273
28.02.2020;Kartal Gulsuyu;29,161042;40,922375;181738
28.02.2020;Harbiye;28,987696;41,048494;96794
28.02.2020;Yesilyurt;28,841087;40,969757;94241
28.02.2020;Gumusdere;28,9831;41,2262;35844
28.02.2020;Basaksehir;28,8133;41,0832;55824
28.02.2020;Kemerburgaz Yolu 2;28,946537;41,120835;105955
28.02.2020;YSS Avrupa;29,0922;41,2123;17733
28.02.2020;Darussafaka;29,023281;41,125137;86582
28.02.2020;TEM Atasehir;29,139895;40,996794;204731
28.02.2020;uskudar Sahil Yolu;29,034033;41,039438;18795
28.02.2020;Havaalani (ciroz Spor Tesisleri);28,813677;40,964018;62479
28.02.2020;Besiktas TEM Bagl. Yolu;29,014192;41,085921;61546
28.02.2020;Pendik Bagl. Yolu;29,324861;40,924324;44824
28.02.2020;D100 Ambarli  B.cekmece Yonu;NULL;NULL;0
28.02.2020;D100 Zumrut Evler;29,142989;40,932237;159802
28.02.2020;Altunizade umraniye Katilimi;29,049653;41,023324;16991
28.02.2020;Anitmezar;28,922306;41,02983;113283
28.02.2020;Samatya Sahil;28,932372;40,998139;103111
28.02.2020;D100 Cennet Mah.;28,780198;40,985526;126810
28.02.2020;Soganlik Bagl. Yolu;29,21323;40,908326;91906
28.02.2020;TEM Olimpiyat Stadi;28,75357;41,061165;179274
28.02.2020;D100 Sefakoy;28,796893;40,997974;118512
28.02.2020;Alemdag Kavsagi;29,27;41,0289;57792
28.02.2020;D100 Goztepe;29,074916;40,99205;145322
28.02.2020;Atakoy Sinan Erdem Spor Salonu;28,851969;40,988298;63317
28.02.2020;Kumkoy;29,04;41,2375;4902
28.02.2020;Sahil-D100 Florya Baglanti;28,804604;40,971132;51017
28.02.2020;D100 Kucuk camlica;29,061857;41,009566;105421
28.02.2020;Akom onu;28,961073;41,090599;146207
28.02.2020;Pasakoy kavsagi;29,274;41,0092;41744
28.02.2020;Taksim Altgecidi;28,983658;41,037559;40670
28.02.2020;TEM Aydinli;29,375069;40,88631;138183
28.02.2020;D100 Sefakoy;28,807908;41,0007;120844
28.02.2020;Dudullu Kavsagi;29,122996;40,997621;130577
28.02.2020;Maslak Ataturk Oto Sanayi;29,024749;41,115626;76166
28.02.2020;D100 cobancesme;28,820708;40,993412;111450
28.02.2020;Mecidiyekoy;28,990867;41,067179;133251
28.02.2020; Alemdag;29,2282;41,0449;25493
28.02.2020;isiklar Kavsagi;28,83;41,2135;27164
28.02.2020;TEM Esenyurt;28,650996;41,06724;87945
28.02.2020;umraniye Kavsagi;29,121094;41,028942;136312
28.02.2020;D100 Gulsuyu;29,170057;40,919189;139555
28.02.2020;Veliefendi;28,884733;40,985342;0
28.02.2020;TEM cakmak Koprusu;29,120768;41,017684;232669
28.02.2020;KCO Riva Tuneli Guney;29,2822;41,1426;35967
28.02.2020;TEM Kartal;29,112199;40,592319;139609
28.02.2020;Kucukyali Sahil Yolu;29,101353;40,947741;50629
28.02.2020;TEM-D100 Hadimkoy Baglanti;28,622577;41,074494;50508
28.02.2020;Okmeydani DMS;28,949946;41,051648;143660
28.02.2020;D100 cobancesme;28,817474;40,993523;24315
28.02.2020;Kozyatagi Metro;29,094085;40,982495;81451
28.02.2020;umraniye;29,120264;41,052005;205904
28.02.2020;cekmekoy;29,1604;41,051;47604
28.02.2020;TEM umraniye;29,120936;41,042002;199571
28.02.2020;M.Bey Giseler;28,786671;41,063435;175467
28.02.2020;Altunizade;29,046122;41,027428;150754
28.02.2020;TEM Tepekent;28,506775;41,070053;59455
28.02.2020;TEM FSM Kopru cikisi;29,071427;41,09152;159425
28.02.2020;D100 Kucukcekmece;28,767118;40,986035;78198
28.02.2020;TEM Kucukbakkalkoy Kavacik Yonu;29,114865;40,9942;161431
28.02.2020;Mimar Sinan universitesi onu;28,98852;41,029917;35459
28.02.2020;TEM Kurtkoy;29,317984;40,943085;160301
28.02.2020;umraniye Kucuksu;29,111478;41,029571;146617
28.02.2020;TEM Samandira 1;29,217556;40,980266;165050
28.02.2020;B. Expres Ýs Bankasi Karsisi;28,811005;41,032058;164344
28.02.2020;Yildiz;29,008883;41,053496;59137
28.02.2020;Bayrampasa Hali onu;28,885556;41,050833;131849
28.02.2020;Kco cekmekoy Kavsagi;29,19354;41,051371;33341
28.02.2020;Sanayi Mahallesi;29,006462;41,096615;117955
28.02.2020;Arikoy;29,001381;41,22074;34371
28.02.2020;Dolmabahce Sahil;28,994606;41,036379;38411
28.02.2020;TEM Atasehir;29,119816;41,000785;142638
28.02.2020;TEM Buyukcekmece-2;28,583972;41,105243;61740
28.02.2020;Atisalani;28,8551;41,0551;172571
28.02.2020;Ýstoc;28,8148;41,0679;56304
28.02.2020;Yenibosna;28,833543;40,992732;114177
28.02.2020;TEM Atasehir serifali;29,132121;40,996916;122099
28.02.2020;Mustafa Kemal Mahallesi;29,092995;41,009104;96008
28.02.2020;D100 15 Temmuz sehitler Koprusu Avrupa Girisi;29,025055;41,053832;191678
28.02.2020;TEM Milliyet onu;28,844574;41,06124;133487
28.02.2020;Kco Riva Tuneli Kuzey;29,272955;41,149008;36463
28.02.2020;D100 Topkapi Halic Yonu;28,923455;41,027148;121103
28.02.2020;TEM cakmak Koprusu;29,121079;41,023801;233519
28.02.2020;TEM Bayrampasa;28,871941;41,077665;140503
28.02.2020;Samatya Sahilyolu Liman;28,927553;40,991907;107017
28.02.2020;Nisantepe;29,2635;41,048;25225
28.02.2020;TEM Ýstoc;28,830473;41,064168;175010
28.02.2020;cekmekoy Merkez;29,2475;41,0449;30405
28.02.2020;Asiyan Parki;29,053195;41,08062;20317
28.02.2020;Conrad Oteli;29,008125;41,047781;68952
28.02.2020;D100 sirinevler;28,853234;40,992102;112484
28.02.2020;Dolmabahce;28,996337;41,03867;85870
28.02.2020;Atakoy;28,865933;40,976046;102941
28.02.2020;Gokturk Kavsagi;28,878916;41,176403;66749
28.02.2020;Kadikoy Hasanpasa;29,050968;40,995493;92701
28.02.2020;D100 Altunizade;29,048967;41,021436;49489
28.02.2020;Gunesli 1 Basin Ekspres yolu;28,810349;41,039453;160328
28.02.2020;D100 Pendik Tersane 2;29,272318;40,86736;81867
28.02.2020;D100 Uzuncayir;29,061379;40,997181;137576
28.02.2020;Havuzlu Kavsak;28,833719;40,967882;49762
28.02.2020;Kisirkaya;28,9595;41,2335;40319
28.02.2020;Kavacik;29,083395;41,091913;159593
28.02.2020;TEM Karanfilkoy;29,028617;41,092425;70303
28.02.2020;Avcilar cikis D100 Karayolu;28,751027;40,979811;139833
28.02.2020;TEM Selimpasa;28,392688;41,067645;62231
28.02.2020;Buyukdere 1.Levent;29,015483;41,073533;106961
28.02.2020;Basin Ekspres Yolu D100 Katilimi;28,818204;40,993224;21972
28.02.2020;D100 Zincirlikuyu;29,014473;41,064736;136961
28.02.2020;Havaalani Florya;28,802777;40,980153;47626
28.02.2020;Cevizlibag TERRA;28,91933;41,021521;86458
28.02.2020;caglayan Kavsagi;28,976058;41,067733;127133
28.02.2020;Kozyatagi;29,09871;40,976147;104979
28.02.2020;Levent 1;29,013623;41,077812;100587
28.02.2020;isiklar;28,841341;41,225091;23241
28.02.2020;D100 Unalan;29,059493;41,003622;87898
28.02.2020;Yesilvadi Konutlari;29,126178;41,027522;127323
28.02.2020;Libadiye;29,069997;41,019906;78272
28.02.2020;D100 Avrasya Tunel cikisi;29,035721;41,003605;90605
28.02.2020;Zeytinburnu Sahil;28,909547;40,984391;86592
28.02.2020;Tuzla sifa Mahallesi;29,3547;40,8226;90191
28.02.2020;Optimum AVM;29,084167;40,988017;81021
28.02.2020;ciftalan;28,9184;41,2344;26203
28.02.2020;Kartal Giseler cikisi;29,211463;40,976082;61612
28.02.2020;D100 Basibuyuk;29,129551;40,943761;140113
28.02.2020;D100-TEM Hadimkoy Baglanti;28,624333;41,031483;56542
28.02.2020;Odayeri;28,867201;41,231398;36721
28.02.2020;Maslak ÝTu onu;29,019121;41,108195;102625
28.02.2020;Havaalani cikisi;28,818937;40,98809;43087
28.02.2020;O-3 Milliyet onu;28,843996;41,059604;114169
28.02.2020;Sabiha Gokcen Baglanti yolu;29,293889;40,873333;74844
28.02.2020;15 Temmuz sehitler Koprusu Yildiz Katilimi;29,018432;41,057702;141933
28.02.2020;camlica Giseler;29,18089;40,990655;186431
28.02.2020;camlica TEM-D100 Bagl. Yolu;29,072406;41,005797;92995
28.02.2020;Resadiye Kavsagi;29,275994;41,052189;28325
28.02.2020;D100-Altunizade;29,04522;41,031445;168352
28.02.2020;Uskumrukoy Kavsagi;29,0241;41,2263;34618
28.02.2020;Poyrazkoy;29,140881;41,19757;36889
28.02.2020;Piyalepasa;28,971494;41,056806;58468
28.02.2020;caglayan SSK;28,970788;41,065462;180955
28.02.2020;Tepebasi;28,975025;41,03547;57137
28.02.2020;umraniye Otopazari;29,096571;41,03104;68249
28.02.2020;Odayeri;28,8505;41,2303;12599
28.02.2020;Odayeri Kavsagi;28,849;41,2333;11995
28.02.2020;D100 Guzelyali;29,278414;40,861352;128274
28.02.2020;Dunya Ticaret Merkezi;28,833155;40,983724;53844
28.02.2020;Kartal Terra;29,218091;40,901705;89284
28.02.2020;Molla Gurani Viyadugu;29,103874;41,072949;151855
28.02.2020;D100 Kozyatagi;29,10145;40,970334;162946
28.02.2020;Havaalani Ýski onu;28,839197;40,976609;51371
28.02.2020;D100 Metroport;28,861256;40,99481;129348
28.02.2020;TEM-D100 Esenyurt Baglanti;28,689368;41,039518;117805
28.02.2020;D100 Kartal Kavsagi;29,21172;40,905516;125063
28.02.2020;TEM Aricilar;28,981994;41,10021;225417
28.02.2020;TEM Esenyurt;28,654985;41,061196;86885
28.02.2020;TEM Halkali;28,777588;41,06244;181294
28.02.2020;D100 Kucukcekmece Golu 1;28,758393;40,982394;159560
28.02.2020;Alibeykoy TEM Katilimi;28,958296;41,072211;19347
28.02.2020;D100 Acibadem;29,044757;41,001772;100004
28.02.2020;TEM umraniye;29,121018;41,033553;167171
28.02.2020;Kemerburgaz Yolu 3;28,933163;41,134974;83344
28.02.2020;TEM Gaziosmanpasa Tirparki;28,917308;41,093155;235680
28.02.2020;Kemerdere Kavsagi;29,180752;41,020089;134214
28.02.2020;D100 Florya;28,79277;40,989967;89908
28.02.2020;Unkapani Koprusu;28,962192;41,022713;91241
28.02.2020;Ýshakli;29,286221;41,130788;37288
28.02.2020;Karakoy Meydan;28,974815;41,023006;48585
28.02.2020;D100 Acibadem Koprusu;29,056191;41,015509;158615
28.02.2020;Atisalani;28,873104;41,049943;167092
28.02.2020;TEM Ayrimi;29,124476;40,995467;49670
28.02.2020;Kemerburgaz Yolu 1;28,952713;41,106845;61175
28.02.2020;cekmekoy;29,154286;41,036889;113805
28.02.2020;Basaksehir 4. Etap 2. Kisim;28,8136;41,0951;57253
28.02.2020;O-3 Atisalani;28,865168;41,053566;136578
28.02.2020;Otogar cikis Yolu;28,88933;41,037765;126042
28.02.2020;Piyalepasa;28,968121;41,049582;95020
28.02.2020;Piyalepasa;28,967316;41,04366;124922
28.02.2020;TEM Bahcesehir;28,694422;41,058781;112010
28.02.2020;Cevizlibag;28,914282;41,018157;140830
28.02.2020;Demirci;29,0666;41,2273;35644
28.02.2020;Kartal Ugur Mumcu Baglanti Yolu;29,206618;40,92919;90302
28.02.2020;Dragos Sahil;29,141675;40,904403;58017
28.02.2020;Yedikule Sahil;28,9191;40,989;99965
28.02.2020;Vatan Cad.;28,930855;41,023201;79095
28.02.2020;B. Ekspres Yolu;28,812461;41,013245;175394
28.02.2020;FSM Avrupa Girisi;29,047444;41,090744;229967
28.02.2020;Samatya 1;28,93926;41,002753;67095
28.02.2020;D100 Edirnekapi;28,932378;41,034829;194427
28.02.2020;Yesilkoy Sahil Yolu;28,823417;40,963365;37272
28.02.2020;D100 Pendik;29,237192;40,889443;138443
28.02.2020;Anadolu Feneri;29,164621;41,197308;36004
28.02.2020;Bakirkoy;28,869113;40,996824;145857
28.02.2020;Basaksehir 4. Etap 1. Kisim;28,8154;41,1092;40825
28.02.2020;D100 Mecidiyekoy B. Kopru Katilimi;29,005424;41,066793;145813
28.02.2020;Kompost Kavsagi;28,8355;41,2114;8043
28.02.2020;Seyrantepe;29,001366;41,101451;135830
28.02.2020;Havuzlu Kavsak;28,831499;40,963781;60449
28.02.2020;Kartal Fenerbahce Tesisleri;29,216866;40,947152;70768
28.02.2020;TEM Sultanbeyli Hamidiye;29,296879;40,953459;118855
28.02.2020;D100 Okmeydani;28,958552;41,055276;122372
28.02.2020;Bayrampasa;28,908399;41,040315;182621
28.02.2020;ciragan Cad.;29,016617;41,044845;169039
28.02.2020;Riva Yolu 2;29,10902;41,107772;44135
28.02.2020;Kuyumcukent Basin Ekspres yolu;28,819257;40,998556;119759
28.02.2020;TEM Mahmutbey Dogu Kavsagi cikisi;28,84062;41,062218;123485
28.02.2020;Pirincci;28,8101;41,1585;36953
28.02.2020;TEM Sultanbeyli 2;29,259225;40,971843;164445
28.02.2020;Riva Tir Parki;29,214179;41,18757;35027
28.02.2020;TEM Altinsehir;28,738213;41,061088;180519
29.02.2020;M.Bey Giseler;28,786671;41,063435;159301
29.02.2020;Nevzat Demir Tesisleri (BJK);29,139753;41,034206;145909
29.02.2020;Avcilar;28,721456;40,985862;93497
29.02.2020;TEM cakmak Koprusu;29,120768;41,017684;219127
29.02.2020;D100 Pendik Tersane 2;29,272318;40,86736;78325
29.02.2020;KCO Riva Tuneli Guney;29,2822;41,1426;23391
29.02.2020;TEM Celaliye 1;28,45456;41,054139;56506
29.02.2020;D100-TEM Esenyurt Baglanti;28,681475;41,02322;113101
29.02.2020;Uskumrukoy Baglanti Yolu;29,0229;41,2292;3772
29.02.2020;D100 sirinevler;28,853234;40,992102;110832
29.02.2020;Cevizlibag TERRA;28,91933;41,021521;90538
29.02.2020;TEM Kavacik;29,097796;41,078853;228295
29.02.2020;Ýhsaniye Kavsagi;28,81787;41,233395;48947
29.02.2020;Avcilar cikis D100 Karayolu;28,751027;40,979811;126756
29.02.2020;Yavuz Sultan Selim Koprusu Anadolu;29,123974;41,197849;23927
29.02.2020;umraniye Otopazari;29,096571;41,03104;76524
29.02.2020;isiklar;28,824137;41,205299;29168
29.02.2020;Maslak Ataturk Oto Sanayi;29,024749;41,115626;82893
29.02.2020;TEM Hasdal Kavsagi;28,957379;41,099368;154572
29.02.2020;TEM-D100 Hadimkoy Baglanti;28,622577;41,074494;38948
29.02.2020;Altunizade umraniye Katilimi;29,049653;41,023324;15396
29.02.2020;TEM Ayrimi;29,124476;40,995467;44671
29.02.2020;Kartal Giseler cikisi;29,211463;40,976082;50882
29.02.2020;TEM Tepekent;28,506775;41,070053;55753
29.02.2020;Yedikule Sahil;28,9191;40,989;87889
29.02.2020;TEM Gaziosmanpasa;28,885291;41,088978;163381
29.02.2020;Kuyumcukent Basin Ekspres yolu;28,819257;40,998556;105784
29.02.2020;Degirmendere;29,235945;41,179689;25239
29.02.2020;Pasakoy kavsagi;29,274;41,0092;27143
29.02.2020;TEM Gaziosmanpasa Toki Konutlari;28,905424;41,090657;193557
29.02.2020;Maslak ÝTu onu;29,019121;41,108195;99815
29.02.2020;Havaalani cikisi;28,818937;40,98809;42597
29.02.2020;umraniye;29,120264;41,052005;206909
29.02.2020;Asiyan Parki;29,053195;41,08062;21000
29.02.2020;Kumkoy;29,04;41,2375;3564
29.02.2020;TEM Selimpasa;28,392688;41,067645;57494
29.02.2020;Havaalani Florya;28,802777;40,980153;45562
29.02.2020;TEM Milliyet onu;28,844574;41,06124;116942
29.02.2020;sile Yolu;29,131909;41,02933;93760
29.02.2020;Piyalepasa;28,967316;41,04366;116673
29.02.2020;Atakoy;28,865933;40,976046;95330
29.02.2020;Esenyurt Giseler;28,690154;41,046019;75713
29.02.2020;Kemerburgaz Yolu 3;28,933163;41,134974;69946
29.02.2020;O-3 Milliyet onu;28,843996;41,059604;105562
29.02.2020;Nisantepe;29,2635;41,048;15605
29.02.2020;sukru Saracoglu Stadi;29,038589;40,989457;56087
29.02.2020;TEM Altinsehir;28,72944;41,056435;169591
29.02.2020;Gokturk Kavsagi;28,878916;41,176403;56908
29.02.2020;D100 Uzuncayir;29,061379;40,997181;132728
29.02.2020;Kirkmerdiven Goleti;28,8909;41,2358;23953
29.02.2020;Soganlik Bagl. Yolu;29,21323;40,908326;84977
29.02.2020;Atakoy Konaklari Sahilyolu;28,847755;40,974371;112523
29.02.2020;Kemerburgaz Yolu 2;28,946537;41,120835;91963
29.02.2020;D100 Topkapi Halic Yonu;28,923455;41,027148;125638
29.02.2020;D100 Gulsuyu;29,152522;40,92487;90172
29.02.2020;Haramidere;28,66928;41,006358;99168
29.02.2020;TEM Altinsehir;28,738213;41,061088;165092
29.02.2020;TEM Milliyet 2 (Yasar Ticaret Karsisi);28,851034;41,064636;157535
29.02.2020;Alibeykoy TEM Katilimi;28,958296;41,072211;14142
29.02.2020;umraniye Kucuksu;29,111478;41,029571;146209
29.02.2020;Bogazici Ýmar Mudurlugu;29,025112;41,13614;63601
29.02.2020;TEM cakmak;29,121905;41,013578;220753
29.02.2020;Haramidere Baglanti Yolu;28,678336;41,012568;91162
29.02.2020;Memorial Hast.;28,977706;41,065031;42930
29.02.2020;Yesilyurt;28,841087;40,969757;88616
29.02.2020;Zincirlikuyu;29,013387;41,067293;82940
29.02.2020;Nurtepe;28,956674;41,070206;101839
29.02.2020;TEM Halkali;28,777588;41,06244;166356
29.02.2020;D100 Metroport;28,861256;40,99481;132231
29.02.2020;D100 Selimpasa;28,383848;41,052097;31872
29.02.2020;D100 Tuyap;28,622162;41,024246;80433
29.02.2020;Uskumrukoy;29,0422;41,2262;23925
29.02.2020;Basaksehir 4. Etap 1. Kisim;28,8154;41,1092;31557
29.02.2020;Riva Kavsagi;29,1946;41,1906;22818
29.02.2020;TEM Harp Akademileri;29,006446;41,100045;158422
29.02.2020;Sanayi Mahallesi;29,006462;41,096615;116961
29.02.2020;Mustafa Kemal Mahallesi;29,092995;41,009104;91818
29.02.2020;D100 Ambarli  B.cekmece Yonu;NULL;NULL;0
29.02.2020;YSS Avrupa;29,0922;41,2123;11756
29.02.2020;TEM Esenyurt;28,670908;41,053857;76295
29.02.2020;B. Ekspres Yolu;28,812461;41,013245;171124
29.02.2020;Tasdelen;29,208758;41,043348;16244
29.02.2020;TEM Kartal;29,198187;40,985274;158626
29.02.2020;TEM Hasdal 2;28,965636;41,099614;144905
29.02.2020;D100 Basibuyuk;29,129551;40,943761;132831
29.02.2020;D100 Hurriyet Tepesi;28,985723;41,067143;108711
29.02.2020;Halic Kopru Girisi-Halicioglu;28,94495;41,048174;133351
29.02.2020;Taksim Altgecidi;28,983658;41,037559;41452
29.02.2020;O-3 Esenler;28,882698;41,046021;87863
29.02.2020;TEM FSM Kopru cikisi;29,071427;41,09152;154012
29.02.2020;TEM Buyukcekmece-2;28,583972;41,105243;57769
29.02.2020;Basaksehir;28,8133;41,0832;44606
29.02.2020;TEM Sultanbeyli;29,272807;40,966185;130735
29.02.2020;Arikoy;29,001381;41,22074;23917
29.02.2020;Resadiye Shell;29,2875;41,1196;32705
29.02.2020;D100 Kartal Oto Sanayi;29,194666;40,911278;116879
29.02.2020;D100 Avcilar Haci serif;28,734461;40,978766;147572
29.02.2020;TEM Gaziosmanpasa Tirparki;28,917308;41,093155;219818
29.02.2020;D100 Maltepe;29,134042;40,940013;153921
29.02.2020;Atisalani;28,8551;41,0551;167372
29.02.2020;B. Expres Ýs Bankasi Karsisi;28,811005;41,032058;164590
29.02.2020;Tepebasi;28,975025;41,03547;57404
29.02.2020;Vatan Cad.;28,930855;41,023201;64250
29.02.2020;FSM Giseler;29,040798;41,091107;161334
29.02.2020;Yildirim Mah. Girisi;28,881736;41,066964;129617
29.02.2020;Kartal Ugur Mumcu Baglanti Yolu;29,206618;40,92919;78885
29.02.2020;Riva Tir Parki;29,214179;41,18757;23234
29.02.2020;Bagdat Cad.;29,070029;40,966026;52925
29.02.2020;Mecidiyekoy;28,990867;41,067179;117685
29.02.2020;TEM Bahcesehir;28,694422;41,058781;103401
29.02.2020;TEM Olimpiyat Stadi;28,75357;41,061165;165927
29.02.2020;D100 Ambarli;28,690915;40,999795;126399
29.02.2020;D100 Unalan;29,059493;41,003622;84288
29.02.2020;cekmekoy;29,1604;41,051;28882
29.02.2020;camlica Giseler;29,166806;40,99366;159296
29.02.2020;Harp Akademisi;29,01175;41,104341;153852
29.02.2020;Viyaduk 1;28,773645;41,245286;8672
29.02.2020;caglayan SSK;28,970788;41,065462;170341
29.02.2020;camlik;29,132241;41,049296;26367
29.02.2020;Unkapani Koprusu;28,962192;41,022713;91918
29.02.2020;Resadiye Kavsagi;29,275994;41,052189;18509
29.02.2020;Kadikoy Hasanpasa;29,050968;40,995493;92174
29.02.2020;Karakoy Meydan;28,974815;41,023006;48280
29.02.2020;Goksu Evleri;29,088828;41,089108;34860
29.02.2020;D100 Cennet Mah.;28,780198;40,985526;116362
29.02.2020;Kartal Fenerbahce Tesisleri;29,216866;40,947152;63069
29.02.2020;Samatya Sahil;28,932372;40,998139;92652
29.02.2020;caglayan Kavsagi;28,976058;41,067733;122903
29.02.2020;Dudullu Kavsagi;29,122996;40,997621;122166
29.02.2020;D100 Goztepe;29,074916;40,99205;140224
29.02.2020;TEM Kurtkoy;29,317984;40,943085;138460
29.02.2020;Seyrantepe;29,001366;41,101451;128359
29.02.2020;uskudar Sahil Yolu;29,034033;41,039438;19153
29.02.2020;Havaalani Ýski onu;28,839197;40,976609;43695
29.02.2020;Buyukcekmece cikis;28,591204;41,024727;47403
29.02.2020;isiklar;28,841341;41,225091;21372
29.02.2020;Demirci;29,0666;41,2273;23413
29.02.2020;Dunya Ticaret Merkezi;28,833155;40,983724;43159
29.02.2020;Ýstac Kati Atik Tesisi;28,856191;41,203025;55054
29.02.2020;Atisalani;28,873104;41,049943;162885
29.02.2020;Yenibosna;28,833543;40,992732;115630
29.02.2020;Kemerburgaz Yolu 5;28,89531;41,15865;49062
29.02.2020;Otogar cikis Yolu;28,88933;41,037765;120936
29.02.2020;O-3 Bayrampasa;28,899457;41,042346;193984
29.02.2020;D100 Sahil Florya Baglanti;28,799448;40,986205;37333
29.02.2020;TEM Elmali;29,118256;41,058032;207066
29.02.2020;Kavacik Hisar Evleri;29,094684;41,082827;216420
29.02.2020;D100 Altunizade;29,048967;41,021436;44216
29.02.2020;Sepetciler Kasri Sahil Yolu;28,983058;41,016482;32607
29.02.2020;TEM Samandira 2;29,235885;40,975491;140836
29.02.2020;15 Temmuz sehitler Koprusu Anadolu;29,0439;41,035517;162836
29.02.2020;Bakirkoy Sahil;28,876928;40,974686;98447
29.02.2020;Odayeri;28,867201;41,231398;25246
29.02.2020;Kemerburgaz Yolu 1;28,952713;41,106845;56428
29.02.2020;TEM Hasdal 1;28,97107;41,100005;148747
29.02.2020;Tozkoparan;;;142487
29.02.2020;Samatya 1;28,93926;41,002753;62601
29.02.2020;Bogazkoy;28,8133;41,1777;2366
29.02.2020;Odayeri;28,8505;41,2303;8786
29.02.2020;cekmekoy;29,154286;41,036889;121063
29.02.2020;Sabiha Gokcen Baglanti yolu;29,293889;40,873333;63864
29.02.2020;Optimum AVM;29,084167;40,988017;78141
29.02.2020;Pendik Bagl. Yolu;29,324861;40,924324;39387
29.02.2020;Fenertepe Kavsagi;28,805352;41,139152;25291
29.02.2020;Pirincci;28,8101;41,1585;24871
29.02.2020;Ýshakli;29,286221;41,130788;24324
29.02.2020;Bayrampasa Hali onu;28,885556;41,050833;133745
29.02.2020;Gokturk Golet;28,867974;41,195935;49860
29.02.2020;D100 Pendik;29,237192;40,889443;135440
29.02.2020;D100 Edirnekapi;28,932378;41,034829;185880
29.02.2020;Anadolu Feneri ust Gecit;29,1776;41,1964;23785
29.02.2020;Darussafaka;29,023281;41,125137;89776
29.02.2020;Kucukyali Sahil Yolu;29,101353;40,947741;45589
29.02.2020;umraniye Elmali;29,111094;41,066098;173761
29.02.2020;D100 Avrasya Tunel cikisi;29,035721;41,003605;80393
29.02.2020;Kartal Sahil Yolu;29,167966;40,894727;47791
29.02.2020;TEM Tekstilkent;28,866209;41,071516;132595
29.02.2020;D100 Kozyatagi;29,096558;40,978886;148702
29.02.2020;B. Ekspres Yolu;28,812804;41,008737;126615
29.02.2020;D100 15 Temmuz sehitler Koprusu Avrupa Girisi;29,025055;41,053832;180007
29.02.2020;D100 Turk Bobrek Vakfi onu;28,877695;40,999537;158387
29.02.2020;Poyrazkoy;29,140881;41,19757;24169
29.02.2020;Onuncu Yil Caddesi;28,92177;41,011618;43857
29.02.2020;TEM Aydinli;29,375069;40,88631;113667
29.02.2020;Sanayi Mah. Buyukdere Cd.;29,00541;41,090627;92020
29.02.2020;D100 cobancesme;28,817474;40,993523;18853
29.02.2020;TEM Sultanbeyli 2;29,259225;40,971843;146411
29.02.2020;Terazidere Metro;28,898519;41,029425;79311
29.02.2020;TEM cakmak;29,122002;41,007104;222685
29.02.2020;TEM Halkali;28,762591;41,062226;169070
29.02.2020;Bayrampasa;28,908399;41,040315;183955
29.02.2020;TEM Atasehir;29,139895;40,996794;189896
29.02.2020;FSM Avrupa Girisi;29,047444;41,090744;217635
29.02.2020;isiklar Kavsagi;28,83;41,2135;18013
29.02.2020;D100 Tuzla Piyade;29,327159;40,83456;86471
29.02.2020;Dolmabahce;28,996337;41,03867;83867
29.02.2020;Kozyatagi;29,09871;40,976147;98076
29.02.2020;Anadolu Feneri;29,164621;41,197308;23940
29.02.2020;cekmekoy Merkez;29,2475;41,0449;18641
29.02.2020;Besiktas TEM Bagl. Yolu;29,014192;41,085921;54903
29.02.2020;Dolmabahce Sahil;28,994606;41,036379;32684
29.02.2020;Huseyinli Kavsagi;29,2876;41,1196;25297
29.02.2020;TEM umraniye;29,120936;41,042002;205114
29.02.2020;Kozyatagi Metro;29,094085;40,982495;123566
29.02.2020;Gumusdere;28,9831;41,2262;24448
29.02.2020;Yakacik Bagl. Yolu;29,212724;40,918948;73682
29.02.2020;Kemerdere Kavsagi;29,180752;41,020089;132847
29.02.2020;TEM Mahmutbey Dogu Kavsagi cikisi;28,84062;41,062218;105365
29.02.2020;Basin Ekspres Yolu D100 Katilimi;28,818204;40,993224;25402
